"","muni_id","year","forest_loss_all_gross","forest","forest_change","gdp_pc","population","pop_dens","pa_tot_ha","n_fined","brl_fined","spei_dry","gdp_pc_change","population_change","pop_dens_change","pa_tot_ha_change","n_fined_change","brl_fined_change","GoldPrice","shift_1","shift_2","shift_3","shift_4","garimpo_ha","garimpo_ha_change"
"1",1100015,2002,8221.22519179081,368317.945714534,-8738.742205897,7689.84798870539,27237,0.0385404139475631,202643.472102509,25,134122.052557197,0,NA,318,0.000449970688230168,66027.0687540374,5,-33583.1023562086,309.972,38.983,30.94,31.204,15.811,0,0
"2",1100015,2003,11426.9262258058,357099.310976379,-11218.634738155,8556.32246559123,27563,0.0390017046531073,202643.472102509,7,596543.809091756,0,866.474476885847,326,0.000461290705544133,0,-18,462421.756534559,363.509,53.537,92.52,84.477,84.741,0,0
"3",1100015,2004,6970.12723771972,350577.690593008,-6521.62038337102,9271.11667240487,29001,0.0410364777652927,202643.472102509,21,1282239.34760784,0,714.794206813638,1438,0.00203477311218548,0,14,685695.538516089,409.212,45.703,99.24,138.223,130.18,0,0
"4",1100015,2005,7017.68428666379,344053.84241562,-6523.84817738802,8397.09252495757,28629,0.0405100969601933,202643.472102509,37,4474602.03315644,0,-874.024147447299,-372,-0.000526380805099445,0,16,3192362.6855486,444.843,35.631,81.334,134.871,173.854,0,0
"5",1100015,2006,4022.89797956544,340415.801068825,-3638.04134679498,7840.32056006833,29005,0.0410421377739497,202643.472102509,31,2714308.48077411,1,-556.771964889241,376,0.000532040813756428,0,-6,-1760293.55238233,604.336,159.493,195.124,240.827,294.364,0,0
"6",1100015,2007,3274.83801132201,337107.754263301,-3308.04680552403,10152.3280331699,23857,0.0337577066324123,202643.472102509,33,4625494.31652358,1,2312.00747310159,-5148,-0.00728443114153744,0,2,1911185.83574947,696.72,92.384,251.877,287.508,333.211,0,0
"7",1100015,2008,2456.38494611815,335039.497718705,-2068.25654459599,11786.3935077526,24577,0.0347765081906693,202643.472102509,18,10526588.0304476,0,1634.06547458269,720,0.00101880155825699,0,-15,5901093.71392402,871.707,174.987,267.371,426.864,462.495,0,0
"8",1100015,2009,977.264719580077,334590.125383981,-449.372334724001,11440.9499269585,24354,0.0344609627080425,202643.472102509,10,1751860.93150872,0,-345.44358079409,-223,-0.000315545482626821,0,-8,-8774727.09893888,972.966,101.259,276.246,368.63,528.123,0,0
"9",1100015,2010,902.514068206788,333929.028854488,-661.096529492992,10731.18,24392,0.0345147327902838,202643.472102509,12,1554000,0,-709.769926958517,38,5.37700822413403e-05,0,2,-197860.931508721,1224.664,251.698,352.957,527.944,620.328,0,0
"10",1100015,2011,1205.21243172607,333279.102902811,-649.925951676967,10688.755977008,24228,0.0342826724353475,202643.472102509,6,299514.60165269,0,-42.4240229920433,-164,-0.000232060354936309,0,-6,-1254485.39834731,1569.211,344.547,596.245,697.504,872.491,0,0
"11",1100015,2012,1315.35908147583,332628.028631605,-651.074271206046,11691.7298761929,24069,0.0340576870912324,202643.472102509,2,543950.166365428,0,1002.9738991849,-159,-0.000224985344115088,0,-4,244435.564712738,1669.518,100.307,444.854,696.552,797.811,0,0
"12",1100015,2013,1004.24830249634,333192.886818577,564.858186972036,10554.4763977347,25728,0.0364051756817162,202643.472102509,3,280038.509466786,1,-1137.25347845811,1659,0.0023474885904838,0,1,-263911.656898642,1411.462,-258.056,-157.749,186.798,438.496,0,0
"13",1100015,2014,1251.59829334717,332800.990515145,-391.896303432004,10864.4523930912,25652,0.0362976355172335,202643.472102509,1,406093.012996912,1,309.975995356443,-76,-0.000107540164482681,0,-2,126054.503530126,1265.578,-145.884,-403.94,-303.633,40.914,0,0
"14",1100015,2015,1874.46840017701,330655.959450136,-2145.03106500901,11295.8117307568,25578,0.0361929253570793,202643.472102509,1,35318.2923719521,1,431.35933766557,-74,-0.000104710160154189,0,0,-370774.72062496,1160.663,-104.915,-250.799,-508.855,-408.548,0,0
"15",1100015,2016,2590.97826513672,328092.357606934,-2563.60184320202,11894.1944945679,25506,0.0360910452012536,202643.472102509,1,32670.7814984239,1,598.382763811174,-72,-0.000101880155825698,0,0,-2647.51087352822,1248.988,88.325,-16.5899999999999,-162.474,-420.53,0,0
"16",1100015,2017,2665.55162172239,325089.080686365,-3003.27692056895,11676.2749752511,25437,0.0359934100519207,202880.611818098,1,91.7877353158364,0,-217.919519316869,-69,-9.76351493329614e-05,237.139715588884,0,-32578.993763108,1257.559,8.57099999999991,96.896,-8.01900000000001,-153.903,0,0
"17",1100015,2018,3013.61026725464,321601.807856555,-3487.27282981004,12612.9715168613,23167,0.0327813551390827,292204.945471757,0,0,0,936.696541610279,-2270,-0.00321205491283799,89324.3336536594,-1,-91.7877353158364,1269.227,11.6680000000001,20.239,108.564,3.64900000000011,0,0
"18",1100015,2019,4583.65773469239,317080.886024252,-4520.92183230299,12136.7830739187,22945,0.0324672246586201,292204.945471757,3,152126.063205433,1,-476.188442942617,-222,-0.000314130480462568,0,3,152126.063205433,1392.498,123.271,134.939,143.51,231.835,0,0
"19",1100015,2020,4102.4988619629,312833.480195773,-4247.40582847898,13240.9393810124,22728,0.0321601691889788,292204.945471757,0,0,1,1104.15630709364,-217,-0.00030705546964134,0,-3,-152126.063205433,1770.254,377.756,501.027,512.695,521.266,0,0
"20",1100015,2021,4348.40976275634,308087.186561173,-4746.29363460001,15454.5726021573,22516,0.0318601887301587,292204.945471757,0,0,1,2213.63322114497,-212,-0.000299980458820112,0,0,0,1799.629,29.375,407.131,530.402,542.07,0,0
"21",1100015,2022,4979.60958046265,302368.686016435,-5718.50054473802,15829.918078884,21494,0.0304140565182994,292204.945471757,5,183765.030979559,1,375.34547672669,-1022,-0.00144613221185922,0,5,183765.030979559,1800.602,0.973000000000184,30.3480000000002,408.104,531.375,0,0
"22",1100023,2002,12321.7174846985,205681.240788599,-12428.708454777,10766.5622804686,78039,0.176296731714006,0,39,2089700.98821503,0,NA,1668,0.00376815372440653,0,-54,-1263087.16814193,309.972,38.983,30.94,31.204,15.811,520.618235294116,23.58
"23",1100023,2003,12239.6595129759,194127.876677495,-11553.364111104,11062.1528075278,79680,0.180003890144313,0,100,7811003.70098256,0,295.590527059163,1641,0.00370715843030645,0,61,5721302.71276753,363.509,53.537,92.52,84.477,84.741,530.338235294116,9.72000000000003
"24",1100023,2004,9011.60244965234,185038.412919511,-9089.46375798399,11686.5600670217,86901,0.196316742688641,0,89,2864662.1815974,0,624.40725949395,7221,0.0163128525443283,0,-11,-4946341.51938516,409.212,45.703,99.24,138.223,130.18,557.821764705881,27.4835294117646
"25",1100023,2005,9014.89175446167,176457.762534261,-8580.65038524999,12670.8181890176,85031,0.192092253800967,0,172,13557202.2058265,0,984.258121995899,-1870,-0.00422448888767399,0,83,10692540.0242291,444.843,35.631,81.334,134.871,173.854,636.019411764704,78.1976470588233
"26",1100023,2006,4736.99227272955,173416.220324753,-3041.54220950801,12254.3790307346,86924,0.196368701642874,0,120,9176928.61147609,0,-416.439158283001,1893,0.00427644784190742,0,-52,-4380273.59435045,604.336,159.493,195.124,240.827,294.364,699.502941176469,63.4835294117647
"27",1100023,2007,2546.1555723327,172649.65029431,-766.570030442992,13906.0002372929,82388,0.186121492234057,0,90,8937756.27102106,0,1651.62120655832,-4536,-0.0102472094088178,0,-30,-239172.340455038,696.72,92.384,251.877,287.508,333.211,738.809999999998,39.3070588235291
"28",1100023,2008,2236.76378486329,171604.915262686,-1044.735031624,14648.1037465072,84581,0.191075665565965,0,62,7615896.91418199,0,742.103509214227,2193,0.00495417333190859,0,-28,-1321859.35683907,871.707,174.987,267.371,426.864,462.495,767.654117647057,28.8441176470587
"29",1100023,2009,1459.73124758912,171004.958300462,-599.956962224009,14361.9939274208,85541,0.193244387133969,0,186,18789565.9238753,0,-286.109819086349,960,0.00216872156800377,0,124,11173669.0096933,972.966,101.259,276.246,368.63,528.123,808.244117647057,40.59
"30",1100023,2010,1008.38308531494,170773.981442618,-230.976857843983,15103.86,90353,0.204115103993588,0,14,1283168.2,0,741.866072579183,4812,0.0108707168596189,0,-172,-17506397.7238753,1224.664,251.698,352.957,527.944,620.328,847.754117647057,39.5100000000001
"31",1100023,2011,1639.24706774292,169817.348445492,-956.632997125998,16654.1953975521,91570,0.206864410398026,0,10,669903.831960922,0,1550.33539755215,1217,0.00274930640443813,0,-4,-613264.368039078,1569.211,344.547,596.245,697.504,872.491,886.634117647057,38.8799999999999
"32",1100023,2012,1959.66705567017,168398.778847107,-1418.56959838502,15710.1531775419,92747,0.209523353403797,0,3,508726.220050629,0,-944.042220010262,1177,0.00265894300577127,0,-7,-161177.611910292,1669.518,100.307,444.854,696.552,797.811,912.734117647057,26.1
"33",1100023,2013,2739.37435213624,165911.748803521,-2487.03004358598,14139.5500805912,101269,0.228775275489764,0,1,12331.2411839068,0,-1570.60309695071,8522,0.0192519220859668,0,-2,-496394.978866723,1411.462,-258.056,-157.749,186.798,438.496,937.674705882351,24.9405882352941
